COUNTY,field_2,UNIT,DIRECTION,LENGTH,
laik,5,45215,2,5000,
laik,5,45216,1,3653.008,
laik,5,45216,2,2592.688,
laik,5,45217,1,5000,
laik,5,45217,2,5000,
laik,5,45218,2,1352.531,
laik,5,45301,1,5000,
laik,5,45301,2,5000,
laik,5,45302,1,5000,
laik,5,45302,2,5000,
laik,5,45303,1,5000,
laik,5,45303,2,5000,
laik,5,45304,1,5000,
laik,5,45304,2,5000,
laik,5,45305,1,5000,
laik,5,45305,2,5000,
laik,5,45306,1,5000,
laik,5,45306,2,5000,
laik,5,45307,1,5000,
laik,5,45307,2,5000,
laik,5,45308,1,5000,
laik,5,45308,2,5000,
laik,5,45311,1,5000,
laik,5,45311,2,5000,
laik,5,45312,1,5000,
laik,5,45312,2,5000,
laik,5,45313,1,5000,
laik,5,45313,2,5000,
laik,5,45314,1,5000,
laik,5,45314,2,4218.906,
laik,5,45315,1,5000,
laik,5,45315,2,5000,
laik,5,45316,1,5000,
laik,5,45316,2,5000,
laik,5,45317,1,5000,
laik,5,45317,2,5000,
laik,5,45318,1,5000,
laik,5,45318,2,5000,
laik,5,45321,1,4546.324,
laik,5,45321,2,1028.656,
laik,5,45323,1,4610.018,
laik,5,45325,2,931.906,
laik,5,45327,2,1176.375,
laik,5,45401,1,5000,
laik,5,45401,2,5000,
laik,5,45402,1,5000,
laik,5,45402,2,5000,
laik,5,45403,1,5000,
laik,5,45403,2,5000,
laik,5,45404,1,5000,
laik,5,45404,2,5000,
laik,5,45405,1,5000,
laik,5,45405,2,5000,
laik,5,45406,1,5000,
laik,5,45406,2,5000,
laik,5,45407,1,5000,
laik,5,45407,2,5000,
laik,5,45408,1,5000,
laik,5,45408,2,5000,
laik,5,45411,1,5000,
laik,5,45411,2,5000,
laik,5,45412,1,5000,
laik,5,45412,2,2708.188,
laik,5,45413,1,5000,
laik,5,45413,2,5000,
laik,5,45414,1,5000,
laik,5,45414,2,4747.313,
laik,5,45415,1,5000,
laik,5,45415,2,5000,
laik,5,45416,1,103.047,
laik,5,45416,2,1366.469,
laik,5,45417,1,5000,
laik,5,45417,2,5000,
laik,5,45418,1,5000,
laik,5,45418,2,3452.375,
laik,5,45501,1,3611.191,
laik,5,45501,2,5000,
laik,5,45502,1,3084.684,
laik,5,45502,2,5000,
laik,5,45503,1,5000,
laik,5,45503,2,5000,
laik,5,45504,1,5000,
laik,5,45504,2,5000,
laik,5,45505,1,3347.938,
laik,5,45505,2,5000,
laik,5,45506,1,2821.43,
laik,5,45506,2,5000,
laik,5,45507,1,5000,
laik,5,45507,2,5000,
laik,5,45508,1,5000,
laik,5,45508,2,5000,
laik,5,45511,1,2558.176,
laik,5,45511,2,5000,
laik,5,45512,1,2031.668,
laik,5,45512,2,2239.875,
laik,5,45513,1,5000,
laik,5,45513,2,5000,
laik,5,45514,1,5000,
laik,5,45514,2,978.531,
laik,5,45515,1,2294.922,
laik,5,45515,2,552.469,
laik,5,45516,1,1373.188,
laik,5,45517,1,5000,
laik,5,45517,2,5000,
laik,5,45518,2,2296.875,
laik,5,52992,1,1318.523,
laik,5,53671,1,555.688,
laik,5,53672,1,2393.895,
laik,5,53675,1,1286.104,
laik,5,53676,2,969.969,
laik,5,53756,2,188.281,
laik,5,53761,1,2578.094,
laik,5,53761,2,4503.234,
laik,5,53762,1,5000,
laik,5,53762,2,5000,
laik,5,53764,1,4015.619,
laik,5,53764,2,1804.094,
laik,5,53765,1,4604.508,
laik,5,53765,2,5000,
laik,5,53766,1,5000,
laik,5,53766,2,5000,
laik,5,53767,1,2705.078,
laik,5,53767,2,3726.422,
laik,5,53768,1,4785.654,
laik,5,53768,2,5000,
laik,5,53771,1,5000,
laik,5,53771,2,5000,
laik,5,53772,1,5000,
laik,5,53772,2,3751.031,
laik,5,53773,1,5000,
laik,5,53773,2,5000,
laik,5,53774,1,5000,
laik,5,53774,2,2271.625,
laik,5,53775,1,5000,
laik,5,53775,2,5000,
laik,5,53776,1,5000,
laik,5,53776,2,3999.469,
laik,5,53777,1,5000,
laik,5,53777,2,5000,
laik,5,53778,1,2593.371,
laik,5,53778,2,2559.781,
laik,5,53831,1,1482.459,
laik,5,53832,1,1806.523,
laik,5,53832,2,1691.891,
laik,5,53835,1,1511.221,
laik,5,53836,1,3277.001,
laik,5,53836,2,2864.422,
laik,5,53841,1,5000,
laik,5,53841,2,5000,
laik,5,53842,1,5000,
laik,5,53842,2,552.063,
laik,5,53843,1,1717.285,
laik,5,53844,1,301.231,
laik,5,53845,1,5000,
laik,5,53845,2,5000,
laik,5,53846,1,3982.175,
laik,5,53846,2,5000,
laik,5,53847,1,1009.258,
laik,5,53851,1,3442.119,
laik,5,53852,1,1685.356,
laik,5,53852,2,684.969,
laik,5,53855,1,2232.891,
laik,5,53855,2,1027.438,
laik,5,53856,1,1336.769,
laik,5,53856,2,1408.406,
laik,5,53861,1,5000,
laik,5,53861,2,5000,
laik,5,53862,1,5000,
laik,5,53862,2,5000,
laik,5,53863,2,2203.438,
laik,5,53864,1,5000,
laik,5,53864,2,5000,
laik,5,53865,1,5000,
laik,5,53865,2,5000,
laik,5,53866,1,5000,
laik,5,53866,2,5000,
laik,5,53867,1,3165.436,
laik,5,53867,2,2599,
laik,5,53868,1,5000,
laik,5,53868,2,5000,
laik,5,53871,1,5000,
laik,5,53871,2,5000,
laik,5,53872,1,5000,
laik,5,53872,2,1171.438,
laik,5,53873,1,5000,
laik,5,53873,2,5000,
laik,5,53874,1,5000,
laik,5,53874,2,4687.188,
laik,5,53875,1,5000,
laik,5,53875,2,5000,
laik,5,53876,2,697.219,
laik,5,53877,1,5000,
laik,5,53877,2,5000,
laik,5,53878,1,4365.514,
laik,5,53878,2,4478.219,
laik,5,53922,2,1377.641,
laik,5,53924,2,2163.641,
laik,5,53928,1,929.188,
laik,5,53928,2,2902.406,
laik,5,53931,1,1190.021,
laik,5,53931,2,5000,
laik,5,53932,1,2916.968,
laik,5,53932,2,5000,
laik,5,53933,1,5000,
laik,5,53933,2,5000,
laik,5,53934,1,5000,
laik,5,53934,2,5000,
laik,5,53935,1,2768.885,
laik,5,53935,2,4127.391,
laik,5,53936,1,3065.05,
laik,5,53936,2,5000,
laik,5,53937,1,5000,
laik,5,53937,2,5000,
laik,5,53938,1,5000,
laik,5,53938,2,5000,
laik,5,53941,1,5000,
laik,5,53941,2,5000,
laik,5,53942,1,5000,
laik,5,53942,2,5000,
laik,5,53943,1,5000,
laik,5,53943,2,5000,
laik,5,53944,1,5000,
laik,5,53944,2,5000,
laik,5,53945,1,5000,
laik,5,53945,2,5000,
laik,5,53946,1,5000,
laik,5,53946,2,5000,
laik,5,53947,1,5000,
laik,5,53947,2,5000,
laik,5,53948,1,5000,
laik,5,53948,2,5000,
laik,5,53951,1,5000,
laik,5,53951,2,5000,
laik,5,53952,1,5000,
laik,5,53952,2,5000,
laik,5,53953,1,5000,
laik,5,53953,2,5000,
laik,5,53954,1,5000,
laik,5,53954,2,5000,
laik,5,53955,1,5000,
laik,5,53955,2,5000,
laik,5,53956,1,5000,
laik,5,53956,2,5000,
laik,5,53957,1,5000,
laik,5,53957,2,5000,
laik,5,53958,1,5000,
laik,5,53958,2,5000,
laik,5,53961,1,5000,
laik,5,53961,2,5000,
laik,5,53962,1,5000,
laik,5,53962,2,5000,
laik,5,53963,1,5000,
laik,5,53963,2,5000,
laik,5,53964,1,5000,
laik,5,53964,2,5000,
laik,5,53965,1,5000,
laik,5,53965,2,5000,
laik,5,53966,1,5000,
laik,5,53966,2,5000,
laik,5,53967,1,5000,
laik,5,53967,2,5000,
laik,5,53968,1,5000,
laik,5,53968,2,5000,
laik,5,53971,1,5000,
laik,5,53971,2,5000,
laik,5,53972,1,5000,
laik,5,53972,2,5000,
laik,5,53973,1,5000,
laik,5,53973,2,5000,
laik,5,53974,1,5000,
laik,5,53974,2,353.531,
laik,5,53975,1,5000,
laik,5,53975,2,5000,
laik,5,53976,1,5000,
laik,5,53976,2,5000,
laik,5,53977,1,5000,
laik,5,53977,2,5000,
laik,5,53978,1,2189.748,
laik,5,53978,2,1377.125,
laik,5,53981,1,5000,
laik,5,53981,2,688.313,
laik,5,53983,1,916.139,
laik,5,53985,1,2672.949,
laik,5,53985,2,2633.219,
lamu,31,66084,2,777.875,
lamu,31,66093,1,357,
lamu,31,66093,2,5000,
lamu,31,66094,1,2651.641,
lamu,31,66094,2,5000,
lamu,31,67001,2,4882.938,
lamu,31,67002,1,2240.922,
lamu,31,67002,2,5000,
lamu,31,67003,1,5000,
lamu,31,67003,2,5000,
lamu,31,67004,1,5000,
lamu,31,67004,2,5000,
lamu,31,67011,1,4535.563,
lamu,31,67011,2,5000,
lamu,31,67012,1,5000,
lamu,31,67012,2,5000,
lamu,31,67013,1,5000,
lamu,31,67013,2,5000,
lamu,31,67014,1,5000,
lamu,31,67014,2,5000,
lamu,31,67021,1,5000,
lamu,31,67021,2,5000,
lamu,31,67022,1,5000,
lamu,31,67022,2,5000,
lamu,31,67023,1,5000,
lamu,31,67023,2,5000,
lamu,31,67024,1,5000,
lamu,31,67024,2,5000,
lamu,31,67031,1,5000,
lamu,31,67031,2,5000,
lamu,31,67032,1,5000,
lamu,31,67032,2,5000,
lamu,31,67033,1,5000,
lamu,31,67033,2,5000,
lamu,31,67034,1,5000,
lamu,31,67034,2,5000,
lamu,31,67041,1,5000,
lamu,31,67041,2,5000,
lamu,31,67042,1,5000,
lamu,31,67042,2,5000,
lamu,31,67043,1,5000,
lamu,31,67043,2,5000,
lamu,31,67044,1,5000,
lamu,31,67044,2,5000,
lamu,31,67051,1,5000,
lamu,31,67051,2,5000,
lamu,31,67052,1,5000,
lamu,31,67052,2,5000,
lamu,31,67053,1,5000,
lamu,31,67053,2,5000,
lamu,31,67054,1,5000,
lamu,31,67054,2,5000,
lamu,31,67061,1,5000,
lamu,31,67061,2,5000,
lamu,31,67062,1,5000,
lamu,31,67062,2,5000,
lamu,31,67063,1,5000,
lamu,31,67063,2,5000,
lamu,31,67064,1,5000,
lamu,31,67064,2,4611.5,
lamu,31,67071,1,5000,
lamu,31,67071,2,4863.813,
lamu,31,67072,1,4893.734,
lamu,31,67073,1,4638.234,
lamu,31,67113,2,3988,
lamu,31,67114,1,630.844,
lamu,31,67114,2,5000,
lamu,31,67123,1,1048.344,
lamu,31,67123,2,5000,
lamu,31,67124,1,1465.859,
lamu,31,67124,2,5000,
lamu,31,67133,1,1883.359,
lamu,31,67133,2,5000,
lamu,31,67134,1,2300.875,
lamu,31,67134,2,5000,
lamu,31,67143,1,2718.375,
lamu,31,67143,2,5000,
lamu,31,67144,1,3135.875,
lamu,31,67144,2,5000,
lamu,31,67153,1,3553.391,
lamu,31,67153,2,5000,
lamu,31,67154,1,3970.906,
lamu,31,67154,2,5000,
lamu,31,67162,2,2675.688,
lamu,31,67163,1,4388.406,
lamu,31,67163,2,5000,
lamu,31,67164,1,4805.922,
lamu,31,67164,2,5000,
lamu,31,67171,1,223.422,
lamu,31,67171,2,5000,
lamu,31,67172,1,640.938,
lamu,31,67172,2,5000,
lamu,31,67173,1,5000,
lamu,31,67173,2,5000,
lamu,31,67174,1,5000,
lamu,31,67174,2,4105.313,
lamu,31,67181,1,1058.438,
lamu,31,67181,2,3987.313,
lamu,31,67183,1,3699.969,
lamu,31,74225,1,1733.875,
lamu,31,74276,1,574.531,
lamu,31,74281,1,1367.156,
lamu,31,74282,1,2952.375,
lamu,31,74285,1,2159.781,
lamu,31,74285,2,1426.875,
lamu,31,74286,1,2578.531,
lamu,31,74286,2,2993.313,
lamu,31,74291,1,2180.563,
lamu,31,74292,1,1099.5,
lamu,31,74332,2,1204.188,
lamu,31,74336,2,1209.813,
lamu,31,74341,1,5000,
lamu,31,74341,2,5000,
lamu,31,74342,1,5000,
lamu,31,74342,2,5000,
lamu,31,74343,1,454.563,
lamu,31,74344,1,442.875,
lamu,31,74347,1,448.719,
lamu,31,74348,1,437.031,
lamu,31,74351,1,5000,
lamu,31,74351,2,5000,
lamu,31,74352,1,5000,
lamu,31,74352,2,5000,
lamu,31,74353,1,431.188,
lamu,31,74354,1,419.5,
lamu,31,74357,1,425.344,
lamu,31,74358,1,413.656,
lamu,31,74361,1,5000,
lamu,31,74361,2,5000,
lamu,31,74362,1,5000,
lamu,31,74362,2,5000,
lamu,31,74363,1,413.594,
lamu,31,74364,1,1914.469,
lamu,31,74367,1,1164.031,
lamu,31,74368,1,2404.125,
lamu,31,74368,2,2197.563,
lamu,31,74371,1,5000,
lamu,31,74371,2,5000,
lamu,31,74372,1,5000,
lamu,31,74372,2,5000,
lamu,31,74373,1,3196.719,
lamu,31,74374,1,4781.938,
lamu,31,74374,2,4312.188,
lamu,31,74377,1,3989.344,
lamu,31,74377,2,5000,
lamu,31,74378,1,5000,
lamu,31,74378,2,5000,
lamu,31,74381,1,5000,
lamu,31,74381,2,5000,
lamu,31,74382,1,5000,
lamu,31,74382,2,5000,
lamu,31,74383,1,5000,
lamu,31,74383,2,5000,
lamu,31,74384,1,5000,
lamu,31,74384,2,5000,
lamu,31,74391,1,5000,
lamu,31,74391,2,5000,
lamu,31,74392,1,5000,
lamu,31,74392,2,4682.625,
lamu,31,74393,1,5000,
lamu,31,74393,2,5000,
lamu,31,74394,1,5000,
lamu,31,74394,2,1676.688,
lamu,31,74432,2,1226.75,
lamu,31,74434,2,1215.5,
lamu,31,74436,2,1232.375,
lamu,31,74438,2,1221.125,
lamu,31,74441,1,5000,
lamu,31,74441,2,5000,
lamu,31,74442,1,5000,
lamu,31,74442,2,5000,
lamu,31,74443,1,5000,
lamu,31,74443,2,5000,
lamu,31,74444,1,5000,
lamu,31,74444,2,5000,
lamu,31,74451,1,5000,
lamu,31,74451,2,5000,
lamu,31,74452,1,5000,
lamu,31,74452,2,5000,
lamu,31,74453,1,5000,
lamu,31,74453,2,5000,
lamu,31,74454,1,5000,
lamu,31,74454,2,5000,
lamu,31,74461,1,5000,
lamu,31,74461,2,5000,
lamu,31,74462,1,5000,
lamu,31,74462,2,5000,
lamu,31,74463,1,5000,
lamu,31,74463,2,5000,
lamu,31,74464,1,5000,
lamu,31,74464,2,5000,
lamu,31,74471,1,5000,
lamu,31,74471,2,5000,
lamu,31,74472,1,5000,
lamu,31,74472,2,5000,
lamu,31,74473,1,5000,
lamu,31,74473,2,5000,
lamu,31,74474,1,5000,
lamu,31,74474,2,5000,
lamu,31,74481,1,5000,
lamu,31,74481,2,5000,
lamu,31,74482,1,5000,
lamu,31,74482,2,4332.25,
lamu,31,74483,1,5000,
lamu,31,74483,2,5000,
lamu,31,74484,1,5000,
lamu,31,74484,2,5000,
lamu,31,74491,1,1662.141,
lamu,31,74491,2,123.938,
lamu,31,74492,1,945.703,
lamu,31,74492,2,447.96,
lamu,31,74493,1,4769.047,
lamu,31,74493,2,5000,
lamu,31,74494,1,3786.89,
lamu,31,74494,2,1968.813,
lamu,31,74532,2,1933.375,
lamu,31,74534,2,1238,
lamu,31,74536,1,2120.391,
lamu,31,74536,2,2425.313,
lamu,31,74538,2,1441.438,
lamu,31,74541,1,5000,
lamu,31,74541,2,5000,
lamu,31,74542,1,5000,
lamu,31,74542,2,5000,
lamu,31,74543,1,5000,
lamu,31,74543,2,5000,
lamu,31,74544,1,5000,
lamu,31,74544,2,5000,
lamu,31,74551,1,5000,
lamu,31,74551,2,5000,
lamu,31,74552,1,5000,
lamu,31,74552,2,5000,
lamu,31,74553,1,5000,
lamu,31,74553,2,5000,
lamu,31,74554,1,5000,
lamu,31,74554,2,5000,
lamu,31,74561,1,5000,
lamu,31,74561,2,5000,
lamu,31,74562,1,5000,
lamu,31,74562,2,5000,
lamu,31,74563,1,5000,
lamu,31,74563,2,5000,
lamu,31,74564,1,5000,
lamu,31,74564,2,5000,
lamu,31,74571,1,5000,
lamu,31,74571,2,5000,
lamu,31,74572,1,5000,
lamu,31,74572,2,5000,
lamu,31,74573,1,5000,
lamu,31,74573,2,5000,
lamu,31,74574,1,5000,
lamu,31,74574,2,5000,
lamu,31,74581,1,5000,
lamu,31,74581,2,5000,
lamu,31,74582,1,5000,
lamu,31,74582,2,5000,
lamu,31,74583,1,5000,
lamu,31,74583,2,5000,
lamu,31,74584,1,5000,
lamu,31,74584,2,4371.625,
lamu,31,74591,1,4402.75,
lamu,31,74591,2,4325.688,
lamu,31,74592,1,5000,
lamu,31,74592,2,5000,
lamu,31,74593,1,4809.844,
lamu,31,74593,2,322.75,
lamu,31,74594,1,4084.922,
lamu,31,74594,2,362.375,
lamu,31,74632,2,3901.125,
lamu,31,74634,2,2917.25,
lamu,31,74636,1,5000,
lamu,31,74636,2,4393.063,
lamu,31,74638,1,5000,
lamu,31,74638,2,3409.188,
lamu,31,74641,1,5000,
lamu,31,74641,2,5000,
lamu,31,74642,1,5000,
lamu,31,74642,2,5000,
lamu,31,74643,1,5000,
lamu,31,74643,2,5000,
lamu,31,74644,1,5000,
lamu,31,74644,2,5000,
lamu,31,74651,1,5000,
lamu,31,74651,2,5000,
lamu,31,74652,1,5000,
lamu,31,74652,2,5000,
lamu,31,74653,1,5000,
lamu,31,74653,2,5000,
lamu,31,74654,1,5000,
lamu,31,74654,2,5000,
lamu,31,74661,1,5000,
lamu,31,74661,2,5000,
lamu,31,74662,1,5000,
lamu,31,74662,2,5000,
lamu,31,74663,1,5000,
lamu,31,74663,2,5000,
lamu,31,74664,1,5000,
lamu,31,74664,2,5000,
lamu,31,74671,1,5000,
lamu,31,74671,2,5000,
lamu,31,74672,1,5000,
lamu,31,74672,2,5000,
lamu,31,74673,1,5000,
lamu,31,74673,2,5000,
lamu,31,74674,1,5000,
lamu,31,74674,2,5000,
lamu,31,74681,1,5000,
lamu,31,74681,2,5000,
lamu,31,74682,1,5000,
lamu,31,74682,2,5000,
lamu,31,74683,1,5000,
lamu,31,74683,2,5000,
lamu,31,74684,1,5000,
lamu,31,74684,2,5000,
lamu,31,74691,1,5000,
lamu,31,74691,2,5000,
lamu,31,74692,1,5000,
lamu,31,74692,2,5000,
lamu,31,74693,1,5000,
lamu,31,74693,2,5000,
lamu,31,74694,1,5000,
lamu,31,74694,2,5000,
lamu,31,74731,2,806.25,
lamu,31,74732,1,334.797,
lamu,31,74732,2,5000,
lamu,31,74734,1,4415.453,
lamu,31,74734,2,4885,
lamu,31,74737,2,376.938,
lamu,31,74738,1,5000,
lamu,31,74738,2,5000,
lamu,31,74741,1,2411.031,
lamu,31,74741,2,5000,
lamu,31,74742,1,4558.234,
lamu,31,74742,2,5000,
lamu,31,74743,1,5000,
lamu,31,74743,2,5000,
lamu,31,74744,1,5000,
lamu,31,74744,2,5000,
lamu,31,74751,1,5000,
lamu,31,74751,2,5000,
lamu,31,74752,1,5000,
lamu,31,74752,2,5000,
lamu,31,74753,1,5000,
lamu,31,74753,2,5000,
lamu,31,74754,1,5000,
lamu,31,74754,2,5000,
lamu,31,74761,1,5000,
lamu,31,74761,2,5000,
lamu,31,74762,1,5000,
lamu,31,74762,2,5000,
lamu,31,74763,1,5000,
lamu,31,74763,2,5000,
lamu,31,74764,1,5000,
lamu,31,74764,2,5000,
lamu,31,74771,1,5000,
lamu,31,74771,2,5000,
lamu,31,74772,1,5000,
lamu,31,74772,2,5000,
lamu,31,74773,1,5000,
lamu,31,74773,2,5000,
lamu,31,74774,1,5000,
lamu,31,74774,2,5000,
lamu,31,74781,1,5000,
lamu,31,74781,2,5000,
lamu,31,74782,1,5000,
lamu,31,74782,2,5000,
lamu,31,74783,1,5000,
lamu,31,74783,2,5000,
lamu,31,74784,1,5000,
lamu,31,74784,2,5000,
lamu,31,74791,1,5000,
lamu,31,74791,2,5000,
lamu,31,74792,1,5000,
lamu,31,74792,2,5000,
lamu,31,74793,1,5000,
lamu,31,74793,2,5000,
lamu,31,74794,1,5000,
lamu,31,74794,2,5000,
lamu,31,74844,2,4051.313,
lamu,31,74852,2,3313.813,
lamu,31,74853,1,1886.531,
lamu,31,74853,2,5000,
lamu,31,74854,1,4214.813,
lamu,31,74854,2,5000,
lamu,31,74861,1,1543.109,
lamu,31,74861,2,5000,
lamu,31,74862,1,3871.391,
lamu,31,74862,2,5000,
lamu,31,74863,1,5000,
lamu,31,74863,2,5000,
lamu,31,74864,1,5000,
lamu,31,74864,2,5000,
lamu,31,74871,1,5000,
lamu,31,74871,2,5000,
lamu,31,74872,1,5000,
lamu,31,74872,2,5000,
lamu,31,74873,1,5000,
lamu,31,74873,2,5000,
lamu,31,74874,1,5000,
lamu,31,74874,2,5000,
lamu,31,74881,1,5000,
lamu,31,74881,2,5000,
lamu,31,74882,1,5000,
lamu,31,74882,2,5000,
lamu,31,74883,1,5000,
lamu,31,74883,2,5000,
lamu,31,74884,1,5000,
lamu,31,74884,2,5000,
lamu,31,74891,1,5000,
lamu,31,74891,2,5000,
lamu,31,74892,1,5000,
lamu,31,74892,2,2756.063,
lamu,31,74893,1,5000,
lamu,31,74893,2,5000,
lamu,31,74894,1,5000,
lamu,31,74894,2,5000,
lamu,31,74964,2,2567.813,
lamu,31,74972,2,1672.875,
lamu,31,74973,1,1178.438,
lamu,31,74973,2,5000,
lamu,31,74974,1,3473.078,
lamu,31,74974,2,5000,
lamu,31,74981,1,767.719,
lamu,31,74981,2,5000,
lamu,31,74982,1,3062.359,
lamu,31,74982,2,5000,
lamu,31,74983,1,5000,
lamu,31,74983,2,5000,
lamu,31,74984,1,5000,
lamu,31,74984,2,5000,
lamu,31,74991,1,5000,
lamu,31,74991,2,5000,
lamu,31,74992,1,5000,
lamu,31,74992,2,5000,
lamu,31,74993,1,5000,
lamu,31,74993,2,5000,
lamu,31,74994,1,5000,
lamu,31,74994,2,5000,
lamu,31,75301,1,5000,
lamu,31,75301,2,1941.25,
lamu,31,75303,1,1370.719,
lamu,31,75401,2,3234.375,
lamu,31,75402,1,4860.656,
lamu,31,75402,2,1021.125,
lamu,31,75404,1,671.797,
lamu,31,75411,1,3889.875,
lamu,31,75411,2,2123.438,
lamu,31,75412,1,4021.688,
lamu,31,75412,2,2626.25,
lamu,31,75414,1,1346.625,
lamu,31,75421,1,1039.016,
lamu,31,75501,1,5000,
lamu,31,75501,2,5000,
lamu,31,75502,1,5000,
lamu,31,75502,2,2186.063,
lamu,31,75503,1,2323.375,
lamu,31,75503,2,110.813,
lamu,31,75504,1,2556.703,
lamu,31,75504,2,5000,
lamu,31,75511,1,2949.078,
lamu,31,75511,2,1596.563,
lamu,31,75513,1,1459.516,
lamu,31,75513,2,2983.125,
lamu,31,75514,1,1513.422,
lamu,31,75514,2,4581.813,
lamu,31,75523,1,2233.469,
lamu,31,75523,2,965.563,
lamu,31,75601,1,5000,
lamu,31,75601,2,5000,
lamu,31,75602,1,5000,
lamu,31,75602,2,5000,
lamu,31,75603,1,5000,
lamu,31,75603,2,5000,
lamu,31,75604,1,5000,
lamu,31,75604,2,5000,
lamu,31,75611,1,5000,
lamu,31,75611,2,2428.188,
lamu,31,75613,1,5000,
lamu,31,75613,2,3123.625,
lamu,31,75621,1,1523.375,
lamu,31,75621,2,3900.875,
lamu,31,75622,1,2435.875,
lamu,31,75622,2,1382.5,
lamu,31,75623,1,530.594,
lamu,31,75624,1,679.125,
lamu,31,75631,1,4710.219,
lamu,31,75631,2,2488.438,
lamu,31,75632,1,116.328,
lamu,31,75633,1,496.516,
lamu,31,75634,1,156.141,
lamu,31,75641,1,1200.953,
lamu,31,75701,1,5000,
lamu,31,75701,2,5000,
lamu,31,75702,1,4303.594,
lamu,31,75702,2,4885.188,
lamu,31,75703,1,5000,
lamu,31,75703,2,5000,
lamu,31,75704,1,5000,
lamu,31,75704,2,5000,
lamu,31,75711,1,2106.157,
lamu,31,75711,2,2384.376,
lamu,31,75712,1,3928.047,
lamu,31,75712,2,2641,
lamu,31,75713,1,2333.735,
lamu,31,75713,2,1303.75,
lamu,31,75714,1,864.594,
lamu,31,75721,2,1813.375,
lamu,31,75722,1,5000,
lamu,31,75722,2,1330.438,
lamu,31,75724,1,361.438,
lamu,31,75733,2,4395.438,
lamu,31,75734,1,1557.047,
lamu,31,75734,2,5000,
lamu,31,75742,1,618.656,
lamu,31,75743,1,746.219,
lamu,31,75743,2,628.938,
lamu,31,75801,1,5000,
lamu,31,75801,2,3892.063,
lamu,31,75802,1,4594.578,
lamu,31,75802,2,4594.75,
lamu,31,75803,1,3257.234,
lamu,31,75803,2,5000,
lamu,31,75804,1,2282.594,
lamu,31,75804,2,2075.188,
lamu,31,75811,1,5000,
lamu,31,75811,2,5000,
lamu,31,75812,1,5000,
lamu,31,75812,2,3344.063,
lamu,31,75813,1,5000,
lamu,31,75813,2,3798.563,
lamu,31,75814,1,5000,
lamu,31,75814,2,3693,
lamu,31,75821,1,2931.61,
lamu,31,75821,2,3782.313,
lamu,31,75822,1,4248.781,
lamu,31,75822,2,5000,
lamu,31,75823,2,3944.125,
lamu,31,75824,1,5000,
lamu,31,75824,2,4365.75,
lamu,31,75831,1,5000,
lamu,31,75831,2,5000,
lamu,31,75832,1,5000,
lamu,31,75832,2,5000,
lamu,31,75833,1,3986.875,
lamu,31,75834,1,1957.828,
lamu,31,75841,1,5000,
lamu,31,75842,2,982.938,
lamu,31,75843,1,122.5,
lamu,31,75851,1,2864.344,
lamu,31,75851,2,1597.5,
lamu,31,75852,1,5000,
lamu,31,75852,2,3525,
lamu,31,75853,1,879.219,
lamu,31,75853,2,746.438,
lamu,31,75854,1,3637.922,
lamu,31,75861,1,2184.766,
lamu,31,75901,1,5000,
lamu,31,75901,2,5000,
lamu,31,75902,1,5000,
lamu,31,75902,2,5000,
lamu,31,75903,1,5000,
lamu,31,75903,2,5000,
lamu,31,75904,1,5000,
lamu,31,75904,2,5000,
lamu,31,75911,1,5000,
lamu,31,75911,2,5000,
lamu,31,75912,1,5000,
lamu,31,75912,2,5000,
lamu,31,75913,1,5000,
lamu,31,75913,2,5000,
lamu,31,75914,1,5000,
lamu,31,75914,2,5000,
lamu,31,75921,1,5000,
lamu,31,75921,2,5000,
lamu,31,75922,1,5000,
lamu,31,75922,2,5000,
lamu,31,75923,1,5000,
lamu,31,75923,2,2788.563,
lamu,31,75924,1,4265.75,
lamu,31,75924,2,3787.375,
lamu,31,75931,1,5000,
lamu,31,75931,2,5000,
lamu,31,75932,1,5000,
lamu,31,75932,2,5000,
lamu,31,75933,1,5000,
lamu,31,75933,2,5000,
lamu,31,75934,1,5000,
lamu,31,75934,2,5000,
lamu,31,75941,1,5000,
lamu,31,75941,2,5000,
lamu,31,75942,1,5000,
lamu,31,75942,2,5000,
lamu,31,75943,1,5000,
lamu,31,75943,2,5000,
lamu,31,75944,1,5000,
lamu,31,75944,2,3325.063,
lamu,31,75951,1,5000,
lamu,31,75951,2,5000,
lamu,31,75952,1,5000,
lamu,31,75952,2,5000,
lamu,31,75953,1,5000,
lamu,31,75953,2,5000,
lamu,31,75954,1,5000,
lamu,31,75954,2,5000,
lamu,31,75961,1,5000,
lamu,31,75961,2,5000,
lamu,31,75962,1,5000,
lamu,31,75962,2,1492.188,
lamu,31,75963,1,5000,
lamu,31,75963,2,2186.75,
lamu,31,75964,1,1315.031,
mach,27,54001,2,937.656,
mach,27,54002,1,2362.953,
mach,27,54002,2,5000,
mach,27,54004,1,230.234,
mach,27,54011,1,5000,
mach,27,54011,2,5000,
mach,27,54012,1,1355.773,
mach,27,54012,2,5000,
mach,27,54013,1,4884.883,
mach,27,54013,2,4818.188,
mach,27,54014,1,5000,
mach,27,54014,2,5000,
mach,27,54021,1,399.875,
mach,27,54021,2,3379.75,
mach,27,54023,1,5000,
mach,27,54023,2,5000,
mach,27,54024,1,4023.109,
mach,27,54024,2,5000,
mach,27,54033,1,3062.648,
mach,27,54033,2,4434.063,
mach,27,54034,2,3040.969,
mach,27,54041,2,504.594,
